Confirmed,Deaths,Recovered,Active,New_cases,New_deaths,New_recovered
94,3,0,91,2,1,0
33,1,0,32,13,0,0
37,0,1,36,2,0,0
791,9,0,782,143,1,0
108,0,1,107,6,0,0
69,1,0,68,19,1,0
9,0,1,8,3,0,0
11,1,0,10,4,0,0
694,0,3,691,230,0,0
1223,6,1,1216,108,2,0
34,2,0,32,13,1,0
199,3,0,196,88,1,0
256,6,32,218,60,0,0
267,0,1,266,9,0,0
400,0,10,390,64,0,0
10970,244,12,10714,1846,95,0
40,0,1,39,2,0,0
418,6,8,404,0,1,0
9,1,0,8,3,0,0
7,1,0,6,0,0,0
73,1,2,70,15,0,0
330,1,5,324,80,0,0
311,25,11,275,84,6,0
192,13,43,136,28,1,0
557,3,5,549,265,1,0
427,0,11,416,123,0,0
15,1,2,12,2,1,0
69,0,1,68,17,0,0
86,0,1,85,15,0,0
28,0,1,27,0,0,0
36,0,1,35,9,0,0
335,4,0,331,132,2,0
53,0,2,51,15,0,0
164,1,4,159,46,1,0
49,1,1,47,19,0,0
63,2,1,60,14,0,0
2467,77,0,2390,409,19,0
8,0,1,7,0,0,0
48,0,1,47,13,0,0
1746,7,1,1738,196,1,0
48,0,12,36,9,0,0
501,3,13,485,47,1,0
109,1,0,108,23,0,0
234,0,1,233,89,0,0
785,3,3,779,337,1,0
460,0,4,456,8,0,0
119,11,4,104,0,0,0
274,0,6,268,103,0,0
31,0,2,29,0,0,0
103,0,1,102,20,0,0
345,0,114,231,32,0,0
123,1,0,122,18,0,0
286,1,0,285,11,0,0
8565,91,1540,6934,152,7,0
2,1,0,1,0,0,0
1439,11,0,1428,160,1,0
4075,41,15,4019,1047,13,0
272,1,42,229,60,0,0
39,1,0,38,10,1,0
192,3,0,189,94,2,0
16,2,0,14,2,0,0
6533,159,67,6307,1066,43,0
85,0,16,69,10,0,0
24,0,1,23,2,0,0
70,2,0,68,6,0,0
90,11,32,47,3,2,0
75,0,1,74,22,0,0
128,3,3,122,31,0,0
136,0,1,135,21,0,0
791,7,26,758,110,1,0
2388,6,9,2373,375,0,0
44,1,6,37,0,0,0
285,1,100,184,7,0,0
20,1,3,16,3,0,0
69,0,5,64,18,0,0
89,0,2,87,26,0,0
793,11,2,780,172,5,0
127,3,0,124,33,0,0
40,1,0,39,7,0,0
51,0,1,50,14,0,0
933,12,0,921,142,3,0
158,0,1,157,50,0,0
89,1,0,88,20,0,0
9,0,1,8,0,0,0
128,1,5,122,23,0,0
16,1,0,15,5,0,0
1335,9,1,1325,112,3,0
72,2,0,70,38,0,0
367,5,0,362,168,2,0
283,0,1,282,16,0,0
450,0,10,440,50,0,0
12758,451,12,12295,1788,207,0
3,1,0,2,2,1,0
43,0,1,42,3,0,0
12,1,0,11,3,0,0
7,1,0,6,0,0,0
85,3,2,80,12,2,0
683,3,5,675,126,0,0
47021,4032,4440,38549,5986,627,0
16,1,2,13,1,0,0
85,0,1,84,16,0,0
49,3,0,46,5,3,0
159,0,18,141,11,0,0
111,0,1,110,25,0,0
163,4,4,155,6,0,0
28,0,1,27,0,0,0
49,0,1,48,13,0,0
484,4,0,480,149,0,0
64,0,2,62,11,0,0
203,2,4,197,39,1,0
66,1,1,64,17,0,0
77,3,1,73,14,1,0
3003,107,0,2896,536,30,0
12,0,1,11,4,0,0
67,0,1,66,19,0,0
1914,7,1,1906,168,0,0
48,0,12,36,0,0,0
730,3,13,714,229,0,0
137,1,0,136,28,0,0
234,3,1,230,0,3,0
230,18,8,204,13,1,0
425,5,1,419,70,0,0
308,0,25,283,31,0,0
253,1,9,243,54,0,0
144,14,4,126,25,3,0
38,0,2,36,7,0,0
135,1,1,133,32,1,0
137,1,0,136,14,0,0
341,1,0,340,55,0,0
8652,94,1540,7018,87,3,0
73,0,3,70,13,0,0
2,1,0,1,0,0,0
1639,16,0,1623,200,5,0
5294,54,15,5225,1219,13,0
135,2,26,107,27,1,0
322,1,42,279,50,0,0
54,1,0,53,15,0,0
359,4,0,355,167,1,0
29,3,0,26,13,1,0
140,2,31,107,0,2,0
7791,195,67,7529,1258,36,0
91,0,16,75,6,0,0
24,0,1,23,0,0,0
139,15,32,92,49,4,0
88,0,1,87,13,0,0
158,4,3,151,30,1,0
160,0,1,159,24,0,0
1071,7,26,1038,280,0,0
2814,8,9,2797,426,2,0
25,2,3,20,5,1,0
93,1,2,90,4,1,0
1021,15,2,1004,228,4,0
53,0,1,52,2,0,0
1267,19,0,1248,334,7,0
592,0,6,586,131,0,0
196,0,1,195,38,0,0
23,1,0,22,5,1,0
14,0,1,13,5,0,0
206,1,5,200,78,0,0
21,1,0,20,5,0,0
1418,13,1,1404,83,4,0
112,2,0,110,40,0,0
306,0,1,305,23,0,0
523,1,10,512,73,1,0
14463,563,12,13888,1705,112,0
4,1,0,3,1,0,0
49,0,1,48,6,0,0
19,1,0,18,3,1,0
530,13,19,498,35,7,0
17,1,0,16,5,0,0
7,1,0,6,0,0,0
450,38,15,397,81,6,0
785,3,5,777,102,0,0
16,1,2,13,0,0,0
85,0,1,84,0,0,0
124,0,1,123,13,0,0
187,4,4,179,24,0,0
83,1,1,81,34,1,0
670,8,0,662,186,4,0
73,0,2,71,9,0,0
14,1,0,13,2,1,0
251,2,4,245,48,0,0
80,1,1,78,14,0,0
3640,137,0,3503,637,30,0
22,0,1,21,10,0,0
85,0,1,84,18,0,0
2118,7,1,2110,204,0,0
52,0,12,40,4,0,0
200,1,0,199,63,0,0
18,1,0,17,5,1,0
318,5,1,312,84,2,0
536,5,1,530,111,0,0
1280,12,5,1263,260,6,0
144,20,4,120,0,6,0
171,1,1,169,36,0,0
178,1,0,177,41,0,0
383,1,0,382,42,0,0
8799,102,1540,7157,147,8,0
2,1,0,1,0,0,0
1763,20,0,1743,124,4,0
6575,75,15,6485,1281,21,0
411,1,42,368,89,0,0
16,0,1,15,7,0,0
60,1,0,59,6,0,0
670,9,0,661,311,5,0
9006,251,67,8688,1215,56,0
48,0,17,31,1,0,0
40,1,1,38,16,1,0
89,2,2,85,13,0,0
113,1,1,111,25,1,0
266,4,3,259,108,0,0
3582,16,9,3557,768,8,0
27,2,3,22,2,0,0
76,0,15,61,0,0,0
3401,75,263,3063,586,8,0
126,1,2,123,33,0,0
1546,25,2,1519,525,10,0
88,0,2,86,5,0,0
187,3,3,181,24,0,0
75,4,5,66,11,2,0
84,0,1,83,31,0,0
1456,20,0,1436,189,1,0
30,1,0,29,7,0,0
134,2,2,130,17,0,0
14,0,1,13,0,0,0
254,1,5,248,48,0,0
35,1,0,34,14,0,0
1120,1,6,1113,125,1,0
1510,13,1,1496,92,0,0
202,3,0,199,90,1,0
789,14,3,772,283,7,0
626,1,10,615,103,0,0
5,1,0,4,1,0,0
23,1,0,22,4,0,0
624,15,19,590,94,2,0
19,1,0,18,2,0,0
19,1,0,18,12,0,0
906,4,5,897,121,1,0
19,1,2,16,3,0,0
112,0,1,111,27,0,0
188,0,27,161,12,0,0
139,0,1,138,15,0,0
37,0,4,33,0,0,0
143,1,1,141,60,0,0
90,0,2,88,17,0,0
28,2,0,26,14,1,0
316,3,4,309,65,1,0
94,1,1,92,14,0,0
115,4,3,108,19,1,0
4217,180,0,4037,577,43,0
115,1,1,113,30,1,0
2385,7,1,2377,267,0,0
875,6,5,864,99,1,0
313,3,0,310,113,2,0
22,1,0,21,4,0,0
363,5,1,357,45,0,0
634,7,1,626,98,2,0
1600,14,5,1581,320,2,0
175,20,4,151,31,0,0
511,0,16,495,119,0,0
67,0,5,62,20,0,0
222,2,1,219,51,1,0
414,2,0,412,31,1,0
2,1,0,1,0,0,0
1934,21,0,1913,171,1,0
169,2,28,139,16,0,0
16,0,1,15,0,0,0
50,0,1,49,1,0,0
1236,30,0,1206,566,21,0
73,3,1,69,26,0,0
153,2,38,113,0,0,0
10395,286,67,10042,1389,35,0
113,0,17,96,19,0,0
52,0,17,35,4,0,0
40,1,1,38,0,0,0
104,4,2,98,15,2,0
230,17,65,148,29,0,0
133,1,1,131,20,0,0
301,4,3,294,35,0,0
235,0,2,233,41,0,0
1682,7,88,1587,133,0,0
4474,21,9,4444,892,5,0
72,1,10,61,7,0,0
377,2,149,226,43,0,0
33,3,3,27,6,1,0
81,0,15,66,5,0,0
3743,88,263,3392,342,13,0
136,1,2,133,10,0,0
1924,34,2,1888,378,9,0
91,0,2,89,3,0,0
201,3,3,195,14,0,0
99,4,5,90,24,0,0
87,0,1,86,3,0,0
2075,24,0,2051,619,4,0
801,2,8,791,114,1,0
277,3,3,271,46,1,0
36,1,0,35,6,0,0
158,2,2,154,24,0,0
25,0,1,24,11,0,0
315,1,5,309,61,0,0
40,1,0,39,5,0,0
116,1,3,112,21,0,0
1236,1,6,1229,116,0,0
1568,24,1,1543,58,11,0
245,3,0,242,43,0,0
981,18,3,960,192,4,0
366,19,56,291,39,5,0
352,0,2,350,26,0,0
11,0,4,7,0,0,0
700,1,10,689,74,0,0
20123,862,2206,17055,3880,186,0
5,1,0,4,0,0,0
2,1,0,1,1,1,0
61,0,3,58,7,0,0
29056,123,266,28667,4183,29,0
27,2,0,25,4,1,0
695,17,19,659,71,2,0
20,1,0,19,1,0,0
20,1,0,19,1,0,0
167,7,16,144,36,1,0
588,1,36,551,20,0,0
499,10,27,462,103,3,0
579,49,29,501,65,1,0
23049,1812,7931,13306,1411,127,0
266,23,57,186,33,3,0
1125,6,5,1114,219,2,0
1071,1,37,1033,188,0,0
63927,6077,7024,50826,4789,601,0
19,1,2,16,0,0,0
1144,41,235,868,40,1,0
127,0,1,126,15,0,0
189,0,27,162,1,0,0
180,0,1,179,41,0,0
267,4,8,255,19,0,0
179,1,1,177,36,0,0
875,8,6,861,77,0,0
1518,14,139,1365,212,4,0
107,0,2,105,17,0,0
36,2,0,34,8,0,0
367,4,4,359,51,1,0
109,1,1,107,15,0,0
23,0,1,22,0,0,0
27,1,0,26,6,1,0
143,4,3,136,28,0,0
2,0,1,1,1,0,0
4764,214,0,4550,547,34,0
40,1,2,37,10,1,0
136,2,1,133,21,1,0
2621,10,1,2610,236,3,0
66,0,17,49,11,0,0
345,6,0,339,32,3,0
22,1,0,21,0,0,0
395,5,1,389,32,0,0
462,33,17,412,82,8,0
749,8,1,740,115,1,0
2060,23,5,2032,460,9,0
501,0,33,468,7,0,0
576,7,64,505,143,4,0
438,1,16,421,71,0,0
187,20,4,163,12,0,0
562,0,16,546,51,0,0
79,0,5,74,12,0,0
249,3,1,245,27,1,0
509,2,144,363,54,0,0
186,0,7,179,1,0,0
442,3,0,439,28,1,0
8961,111,2909,5941,0,0,0
35136,2311,2575,30250,6368,539,0
97,0,3,94,15,0,0
2,1,0,1,0,0,0
2046,25,0,2021,112,4,0
8795,120,131,8544,1321,22,0
195,2,28,165,26,0,0
721,1,44,676,122,0,0
18,0,1,17,2,0,0
51,0,1,50,1,0,0
89,3,1,85,14,0,0
1529,37,0,1492,293,7,0
43850,784,178,42888,10089,183,0
73,3,1,69,0,0,0
198,2,38,158,45,0,0
12744,360,67,12317,2349,74,0
77,0,15,62,7,0,0
123,0,17,106,10,0,0
59,0,17,42,7,0,0
3,1,0,2,0,1,0
74,1,1,72,34,0,0
164,1,1,162,31,0,0
5283,28,9,5246,809,7,0
87,1,10,76,15,0,0
166,3,2,161,30,2,0
2247,46,2,2199,323,12,0
104,0,2,102,13,0,0
218,3,3,212,17,0,0
3,1,0,2,0,1,0
2777,25,0,2752,702,1,0
45,2,0,43,9,1,0
177,2,2,173,19,0,0
382,1,5,376,67,0,0
124,3,3,118,8,2,0
1082,27,3,1052,101,9,0
792,1,10,781,92,0,0
6,1,0,5,1,0,0
3,1,0,2,1,0,0
53,2,0,51,26,0,0
21,1,0,20,1,0,0
5,1,0,4,0,0,0
1329,7,5,1317,204,1,0
21,1,2,18,2,0,0
154,0,1,153,27,0,0
197,0,1,196,17,0,0
318,4,8,306,51,0,0
209,2,1,206,30,1,0
1099,8,6,1085,224,0,0
110,0,2,108,3,0,0
42,2,0,40,6,0,0
405,5,4,396,38,1,0
23,0,1,22,0,0,0
47,1,0,46,20,0,0
2,0,1,1,0,0,0
44,1,2,41,4,0,0
148,2,1,145,12,0,0
84,0,17,67,18,0,0
27,2,0,25,5,1,0
416,7,1,408,21,2,0
901,10,1,890,152,2,0
187,21,4,162,0,1,0
204,0,7,197,18,0,0
480,4,0,476,38,1,0
3,1,0,2,1,0,0
2286,36,0,2250,240,11,0
9877,122,131,9624,1082,2,0
20,0,1,19,2,0,0
114,4,1,109,25,1,0
1872,44,0,1828,343,7,0
97,3,1,93,24,0,0
84,0,15,69,7,0,0
134,0,17,117,11,0,0
59,0,17,42,0,0,0
3,1,0,2,0,0,0
188,1,1,186,24,0,0
387,8,52,327,0,2,0
5588,30,9,5549,305,2,0
93,2,10,81,6,1,0
5,0,1,4,0,0,0
419,4,177,238,27,1,0
176,3,2,171,10,0,0
2554,59,2,2493,307,13,0
109,0,2,107,5,0,0
4,1,0,3,1,0,0
3238,29,0,3209,461,4,0
48,2,0,46,3,0,0
201,2,2,197,24,0,0
57,1,1,55,9,0,0
132,3,3,126,8,0,0
1654,6,10,1638,260,3,0
392,10,3,379,80,4,0
1173,28,3,1142,91,1,0
880,3,10,867,88,2,0
6,1,0,5,0,0,0
3,1,0,2,0,0,0
93,4,0,89,40,2,0
6,0,2,4,1,0,0
5,1,0,4,0,0,0
226,10,21,195,39,1,0
1564,9,5,1550,235,2,0
26,1,2,23,5,0,0
172,0,1,171,18,0,0
221,0,1,220,24,0,0
51,0,7,44,0,0,0
274,4,1,269,65,2,0
1333,8,6,1319,234,0,0
129,0,2,127,19,0,0
48,2,0,46,6,0,0
475,6,4,465,70,1,0
149,1,2,146,24,0,0
31,0,1,30,8,0,0
52,1,0,51,5,0,0
7,0,2,5,0,0,0
3,0,1,2,1,0,0
6438,357,1,6080,858,80,0
7,1,0,6,4,1,0
51,1,2,48,7,0,0
177,3,1,173,29,1,0
3084,14,6,3064,221,2,0
99,0,17,82,15,0,0
1201,9,21,1171,138,1,0
443,8,1,434,98,2,0
37,3,0,34,10,1,0
480,9,1,470,64,2,0
2995,43,22,2930,633,10,0
537,0,41,496,11,0,0
208,21,4,183,21,0,0
384,4,15,365,81,1,0
216,0,7,209,12,0,0
3,1,0,2,0,0,0
2526,62,0,2464,240,26,0
10897,153,131,10613,1020,31,0
235,2,29,204,20,0,0
23,0,1,22,3,0,0
60,1,0,59,3,1,0
145,5,1,139,48,2,0
17843,696,140,17007,2717,187,0
91,0,15,76,7,0,0
141,0,17,124,7,0,0
59,0,17,42,0,0,0
3,1,0,2,0,0,0
94,4,2,88,10,2,0
174,6,17,151,28,1,0
224,3,1,220,36,2,0
9,0,1,8,4,0,0
86,0,29,57,0,0,0
191,3,2,186,15,0,0
152,7,10,135,6,3,0
4,1,0,3,0,0,0
96,0,10,86,0,0,0
75,1,2,72,0,0,0
4029,37,0,3992,791,8,0
1361,4,22,1335,164,1,0
491,6,8,477,21,2,0
51,3,0,48,3,1,0
231,2,2,227,30,0,0
96,0,3,93,16,0,0
495,3,22,470,53,2,0
67,2,1,64,10,1,0
1925,9,10,1906,271,3,0
488,10,3,475,96,0,0
1403,34,3,1366,230,6,0
538,1,8,529,134,0,0
958,5,10,943,78,2,0
7,1,0,6,1,0,0
3,1,0,2,0,0,0
892,26,36,830,71,4,0
6,0,2,4,0,0,0
25,1,4,20,1,0,0
5,1,0,4,0,0,0
52,1,0,51,16,1,0
1819,19,5,1795,255,10,0
26,1,2,23,0,0,0
212,0,1,211,40,0,0
31,1,1,29,3,1,0
71,1,0,70,71,1,0
244,0,1,243,23,0,0
299,4,1,294,25,0,0
1453,9,6,1438,120,1,0
13,0,8,5,0,0,0
134,0,2,132,5,0,0
81,2,0,79,33,0,0
585,8,4,573,110,2,0
177,1,2,174,28,0,0
33,0,1,32,2,0,0
69,1,0,68,17,0,0
8,0,2,6,1,0,0
3,0,1,2,0,0,0
10,1,0,9,3,0,0
65,1,2,62,14,0,0
3369,14,6,3349,285,0,0
41,3,0,38,4,0,0
1221,16,7,1198,170,2,0
208,21,4,183,0,0,0
105,0,9,96,6,0,0
562,6,10,546,34,1,0
927,0,12,915,218,0,0
3,1,0,2,0,0,0
2840,77,0,2763,314,15,0
11811,191,131,11489,914,38,0
252,2,29,221,17,0,0
23,0,1,22,0,0,0
65,1,0,64,5,0,0
197,6,2,189,24,1,0
3629,75,26,3528,1196,16,0
196,5,1,190,51,0,0
333,2,52,279,0,0,0
107,0,15,92,16,0,0
84,1,17,66,25,1,0
3,1,0,2,0,0,0
110,4,2,104,16,0,0
409,26,29,354,42,1,0
267,3,1,263,43,0,0
165,3,15,147,43,0,0
10,0,1,9,1,0,0
48,5,11,32,4,0,0
3417,92,6,3319,432,15,0
5,1,0,4,1,0,0
91,2,2,87,16,1,0
4669,53,0,4616,640,16,0
101,0,3,98,5,0,0
581,20,3,558,93,10,0
1595,36,3,1556,192,2,0
1041,7,10,1024,83,2,0
7,1,0,6,0,0,0
3,1,0,2,0,0,0
10,0,2,8,4,0,0
28,1,4,23,3,0,0
5,1,0,4,0,0,0
68,1,0,67,16,0,0
2121,22,5,2094,302,3,0
26,1,2,23,0,0,0
31,1,1,29,0,0,0
280,0,1,279,36,0,0
358,5,1,352,59,1,0
139,0,2,137,5,0,0
94,2,0,92,13,0,0
717,12,4,701,132,4,0
199,2,2,195,22,1,0
42,0,1,41,9,0,0
82,1,0,81,13,0,0
8,0,2,6,0,0,0
4,0,1,3,1,0,0
8647,547,3,8097,1179,112,0
2,1,0,1,0,1,0
10,1,0,9,0,0,0
219,3,3,213,18,0,0
3755,19,6,3730,386,5,0
131,0,23,108,22,0,0
674,9,2,663,116,1,0
1389,16,7,1366,168,0,0
4268,76,43,4149,724,16,0
562,0,43,519,13,0,0
223,21,4,198,15,0,0
457,1,0,456,73,0,0
269,0,2,267,43,0,0
632,9,10,613,70,3,0
106,0,7,99,0,0,0
3,1,0,2,0,0,0
3069,105,0,2964,229,28,0
267,2,29,236,15,0,0
25,1,1,23,2,1,0
227,6,2,219,30,0,0
405,2,52,351,72,0,0
163,0,20,143,10,0,0
91,1,17,73,7,0,0
5,1,0,4,2,0,0
110,4,2,104,0,0,0
197,10,31,156,11,2,0
308,3,1,304,41,0,0
690,18,72,600,101,5,0
8271,68,225,7978,614,10,0
182,4,15,163,17,1,0
10,0,1,9,0,0,0
94,0,32,62,0,0,0
258,5,5,248,21,1,0
3904,111,6,3787,487,19,0
5,1,0,4,0,0,0
91,2,2,87,0,0,0
5563,60,0,5503,894,7,0
608,6,10,592,69,0,0
65,6,2,57,14,3,0
295,2,3,290,32,0,0
101,0,3,98,0,0,0
119,3,4,112,39,1,0
179,5,15,159,17,0,0
2631,11,11,2609,352,2,0
2356,65,55,2236,166,13,0
719,28,3,688,138,8,0
1823,48,3,1772,228,12,0
1167,9,10,1148,126,2,0
7,1,0,6,0,0,0
3,1,0,2,0,0,0
90,0,14,76,7,0,0
141,5,2,134,4,1,0
1061,32,52,977,95,4,0
10,0,2,8,0,0,0
8,1,0,7,3,0,0
343,11,34,298,43,1,0
2415,36,5,2374,294,14,0
30,1,2,27,4,0,0
246,1,18,227,11,0,0
38,1,1,36,7,0,0
91,1,1,89,5,0,0
305,0,1,304,25,0,0
394,7,1,386,36,2,0
1831,18,40,1773,226,3,0
16,0,9,7,0,0,0
149,0,2,147,10,0,0
102,2,0,100,8,0,0
848,16,4,828,131,4,0
231,2,2,227,32,0,0
42,0,1,41,0,0,0
84,1,0,83,2,0,0
402,25,11,366,57,2,0
8,0,2,6,0,0,0
5,0,1,4,1,0,0
9819,640,3,9176,1172,93,0
4,1,0,3,2,0,0
10,1,0,9,0,0,0
89,1,3,85,19,0,0
241,4,3,234,22,1,0
152,0,23,129,21,0,0
1597,14,29,1554,102,2,0
786,14,2,770,112,5,0
56,3,1,52,4,0,0
671,16,16,639,36,5,0
1638,18,7,1613,249,2,0
5170,100,43,5027,902,24,0
3,0,1,2,0,0,0
659,10,0,649,202,9,0
292,0,2,290,23,0,0
684,9,10,665,52,0,0
1187,1,31,1155,17,0,0
5,1,0,4,2,0,0
3447,105,0,3342,378,0,0
14076,264,1530,12282,1148,33,0
14,0,1,13,1,0,0
1245,6,97,1142,109,1,0
25,1,1,23,0,0,0
74,3,1,70,8,1,0
278,8,2,268,51,2,0
356,9,5,342,46,4,0
468,2,52,414,63,0,0
27062,1458,151,25453,2843,294,0
303,1,0,302,29,1,0
104,2,5,97,16,1,0
7,1,0,6,2,0,0
120,4,2,114,10,0,0
511,31,31,449,57,2,0
334,6,1,327,26,3,0
7,2,0,5,2,2,0
745,19,72,654,55,1,0
424,3,30,391,17,2,0
3984,16,244,3724,344,2,0
209,4,15,190,27,0,0
11,0,1,10,1,0,0
48,5,15,28,0,0,0
94,0,32,62,0,0,0
81,1,0,80,7,1,0
4256,136,6,4114,352,25,0
6,1,0,5,1,0,0
6267,63,0,6204,704,3,0
702,10,10,682,94,4,0
65,6,2,57,0,0,0
314,2,3,309,19,0,0
139,3,4,132,20,0,0
214,5,15,194,35,0,0
2817,16,11,2790,186,5,0
859,39,3,817,140,11,0
1924,58,3,1863,101,10,0
679,3,20,656,34,2,0
21,0,1,20,5,0,0
1240,11,10,1219,73,2,0
7,1,0,6,0,0,0
4,1,0,3,1,0,0
152,5,2,145,11,0,0
1156,38,52,1066,95,6,0
10,0,2,8,0,0,0
34,1,10,23,0,0,0
8,1,0,7,0,0,0
110,3,3,104,15,2,0
408,13,34,361,65,2,0
2615,46,5,2564,200,10,0
32,1,2,29,2,0,0
259,3,18,238,13,2,0
42,1,1,40,4,0,0
94,1,1,92,3,0,0
347,0,1,346,42,0,0
438,10,30,398,26,2,0
56,0,28,28,0,0,0
460,7,1,452,66,0,0
1950,21,40,1889,119,3,0
18,1,0,17,0,1,0
151,0,2,149,2,0,0
107,3,0,104,5,1,0
993,20,4,969,145,4,0
263,2,2,259,32,0,0
46,1,1,44,4,1,0
85,1,0,84,1,0,0
11,0,2,9,3,0,0
5,0,1,4,0,0,0
10930,772,3,10155,1111,132,0
4,1,0,3,0,0,0
18,1,0,17,8,0,0
111,1,3,107,22,0,0
259,6,3,250,18,2,0
4284,25,7,4252,269,2,0
167,0,23,144,15,0,0
59,3,1,55,3,0,0
852,18,16,818,181,2,0
1862,22,7,1833,224,4,0
5962,119,43,5800,792,19,0
9,0,1,8,6,0,0
224,22,6,196,0,0,0
741,13,0,728,82,3,0
314,0,2,312,22,0,0
730,11,10,709,46,2,0
1280,2,31,1247,93,1,0
6,1,0,5,1,0,0
3700,110,0,3590,253,5,0
9,1,0,8,4,1,0
298,2,30,266,15,0,0
14,0,1,13,0,0,0
1388,7,97,1284,143,1,0
25,1,1,23,0,0,0
78,3,1,74,4,0,0
312,8,2,302,34,0,0
29954,1673,151,28130,2892,215,0
309,1,0,308,6,0,0
119,2,39,78,0,0,0
109,1,18,90,11,0,0
7,1,0,6,0,0,0
170,4,2,164,50,0,0
7,2,0,5,0,0,0
482,3,30,449,58,0,0
14,0,1,13,3,0,0
152,0,32,120,58,0,0
97,4,0,93,16,3,0
6,1,0,5,0,0,0
107,0,21,86,4,0,0
139,6,5,128,0,0,0
7385,79,0,7306,1118,16,0
81,8,2,71,16,2,0
170,4,4,162,31,1,0
2745,77,71,2597,191,5,0
1962,60,3,1899,38,2,0
715,3,20,692,36,0,0
1352,13,10,1329,112,2,0
7,1,0,6,0,0,0
4,1,0,3,0,0,0
152,5,2,145,0,0,0
1212,43,52,1117,56,5,0
10,0,2,8,0,0,0
36,1,10,25,2,0,0
8,1,0,7,0,0,0
15,0,1,14,0,0,0
139,7,3,129,29,4,0
447,15,34,398,39,2,0
2910,54,5,2851,295,8,0
36,1,2,33,4,0,0
2001,65,424,1512,94,2,0
50,1,1,48,8,0,0
94,1,1,92,0,0,0
376,0,1,375,29,0,0
1988,22,40,1926,38,1,0
17,0,13,4,0,0,0
25,2,0,23,7,1,0
156,0,2,154,5,0,0
5,1,2,2,0,1,0
128,3,0,125,21,0,0
49,1,1,47,3,0,0
91,1,0,90,6,0,0
11,0,2,9,0,0,0
5,0,1,4,0,0,0
11817,865,3,10949,887,93,0
4,1,0,3,0,0,0
27,3,0,24,9,2,0
1938,26,76,1836,221,5,0
989,24,4,961,88,7,0
64,3,1,60,5,0,0
1546,78,42,1426,128,7,0
2055,31,7,2017,193,9,0
6408,140,43,6225,446,21,0
9,0,1,8,0,0,0
162,0,27,135,20,0,0
785,16,0,769,44,3,0
756,11,10,735,26,0,0
1326,3,31,1292,46,1,0
6,2,0,4,0,1,0
4028,146,0,3882,328,36,0
10,2,0,8,1,1,0
19,0,1,18,5,0,0
30,1,1,28,5,0,0
82,3,1,78,4,0,0
320,1,0,319,11,0,0
149,2,7,140,5,0,0
135,3,39,93,16,1,0
116,1,18,97,7,0,0
7,1,0,6,0,0,0
376,12,10,354,6,4,0
532,3,30,499,50,0,0
298,5,26,267,25,1,0
14,0,1,13,0,0,0
107,6,0,101,10,2,0
420,13,17,390,52,3,0
4,1,0,3,1,1,0
399,8,17,374,40,0,0
15,1,0,14,1,1,0
6,1,0,5,0,0,0
193,6,5,182,54,0,0
8514,100,0,8414,1129,21,0
2844,12,156,2676,289,4,0
98,8,2,88,17,0,0
347,2,4,341,17,0,0
867,6,67,794,77,0,0
32,1,0,31,2,1,0
1418,17,10,1391,66,4,0
16,1,0,15,9,0,0
4,1,0,3,0,0,0
1314,49,52,1213,102,6,0
10,0,2,8,0,0,0
12,2,0,10,4,1,0
15,0,1,14,0,0,0
141,7,3,131,2,0,0
3235,71,5,3159,325,17,0
36,1,2,33,0,0,0
2255,67,424,1764,254,2,0
59,1,1,57,9,0,0
107,0,3,104,13,0,0
398,0,1,397,22,0,0
537,8,7,522,46,1,0
18,0,13,5,1,0,0
28,2,0,26,3,0,0
169,0,2,167,13,0,0
6,1,2,3,1,0,0
143,5,0,138,15,2,0
1215,29,35,1151,121,1,0
12,0,2,10,0,0,0
109,2,0,107,18,1,0
11,0,2,9,0,0,0
5,0,1,4,0,0,0
12667,1040,3,11624,850,175,0
5,1,0,4,1,0,0
27,3,0,24,0,0,0
135,2,8,125,4,0,0
329,9,12,308,44,2,0
65,3,1,61,1,0,0
2311,33,7,2271,256,2,0
7443,160,43,7240,1035,20,0
13,0,1,12,4,0,0
236,26,13,197,6,1,0
900,16,0,884,115,0,0
802,15,10,777,46,4,0
1353,5,31,1317,27,2,0
4435,180,0,4255,407,34,0
16605,433,1823,14349,683,74,0
10,2,0,8,0,0,0
322,5,39,278,16,0,0
19,1,1,17,0,1,0
87,3,1,83,5,0,0
394,10,3,381,82,2,0
664,6,61,597,53,1,0
172,2,7,163,23,0,0
135,3,39,93,0,0,0
119,1,18,100,3,0,0
8,1,0,7,1,0,0
237,4,5,228,63,0,0
390,14,10,366,14,2,0
8,2,1,5,1,0,0
359,5,26,328,61,0,0
21,1,1,19,7,1,0
54,6,25,23,3,1,0
13,0,1,12,4,0,0
4,1,0,3,0,0,0
6836,240,127,6469,1119,39,0
15,1,0,14,0,0,0
6,1,0,5,0,0,0
9547,108,0,9439,1033,8,0
375,2,4,369,28,0,0
32,1,0,31,0,0,0
15,0,1,14,3,0,0
29,0,2,27,3,0,0
1446,17,10,1419,28,0,0
18,1,0,17,2,0,0
195,5,31,159,34,0,0
1415,50,52,1313,101,1,0
10,0,2,8,0,0,0
39,1,12,26,1,0,0
19,2,0,17,7,0,0
16,0,1,15,1,0,0
172,10,3,159,31,3,0
3447,85,5,3357,212,14,0
44,3,2,39,8,2,0
111,0,3,108,4,0,0
446,0,1,445,48,0,0
581,8,7,566,44,0,0
2319,29,80,2210,141,6,0
19,0,13,6,1,0,0
31,3,0,28,3,1,0
188,0,2,186,19,0,0
